Date,SPY,EEM,VEU,BIL,IAU,TLT,QQQ,VGK
2012-06-25,131.32,37.09,39.02,91.66,30.84,126.84,62.13,40.44
2012-06-26,131.98,37.41,39.26,91.66,30.64,126.34,62.52,40.72
2012-06-27,133.17,37.65,39.6,91.64,30.68,126.54,62.9,41.08
2012-06-28,132.79,37.47,39.58,91.66,30.32,126.85,62.2,40.93
2012-06-29,136.1,39.13,40.98,91.62,31.12,125.2,64.16,42.83
2012-07-02,136.51,39.13,41.24,91.62,31.12,126.22,64.35,43.13
2012-07-03,137.41,39.91,41.74,91.62,31.6,125.25,64.89,43.5
2012-07-05,136.79,39.49,41.11,91.62,31.26,125.89,64.93,42.51
2012-07-06,135.49,38.77,40.65,91.62,30.84,127.06,64.12,41.97
2012-07-09,135.32,38.63,40.54,91.62,30.94,128.18,64.0,41.98
2012-07-10,134.14,38.2,40.22,91.62,30.54,128.44,63.37,41.78
2012-07-11,134.16,38.4,40.37,91.62,30.7,128.6,63.02,41.94
2012-07-12,133.51,37.76,39.9,91.62,30.6,129.51,62.43,41.48
2012-07-13,135.75,38.49,40.47,91.64,30.94,129.17,63.38,42.21
2012-07-16,135.43,38.4,40.48,91.62,30.94,129.77,63.2,42.2
2012-07-17,136.36,38.91,40.72,91.62,30.8,128.75,63.53,42.42
2012-07-18,137.37,38.81,40.9,91.62,30.74,128.82,64.39,42.73
2012-07-19,137.73,39.17,41.17,91.64,30.78,128.49,65.1,43.14
2012-07-20,136.47,38.59,40.43,91.62,30.84,130.06,64.24,41.99
2012-07-23,135.09,37.58,39.57,91.62,30.74,130.79,63.46,40.96
2012-07-24,133.93,37.42,39.2,91.64,30.82,131.82,62.96,40.36
2012-07-25,133.96,37.6,39.47,91.66,31.24,132.16,62.54,40.75
2012-07-26,136.17,38.45,40.48,91.64,31.46,130.95,63.37,42.33
2012-07-27,138.68,39.53,41.49,91.66,31.64,128.48,64.87,43.37
2012-07-30,138.68,39.3,41.36,91.66,31.6,129.44,64.82,43.33
2012-07-31,137.71,39.12,41.18,91.62,31.44,129.7,64.8,42.97
2012-08-01,137.59,39.19,41.2,91.64,31.16,128.78,64.61,43.05
2012-08-02,136.64,38.73,40.63,91.64,30.94,129.51,64.38,42.19
2012-08-03,139.35,39.93,41.88,91.64,31.22,127.42,65.6,44.09
2012-08-06,139.62,40.18,42.18,91.66,31.36,127.47,66.1,44.38
2012-08-07,140.32,40.29,42.5,91.64,31.38,125.83,66.65,44.73
2012-08-08,140.49,40.37,42.5,91.62,31.4,125.16,66.62,44.7
2012-08-09,140.61,40.54,42.57,91.62,31.52,125.07,66.82,44.63
2012-08-10,140.84,40.73,42.69,91.62,31.56,125.7,66.86,44.76
2012-08-13,140.77,40.37,42.47,91.62,31.32,125.49,67.02,44.55
2012-08-14,140.79,40.36,42.51,91.62,31.16,123.79,67.05,44.71
2012-08-15,140.95,40.3,42.45,91.62,31.24,122.05,67.22,44.7
2012-08-16,141.99,40.67,42.95,91.62,31.42,121.01,68.02,45.2
2012-08-17,142.18,40.47,42.9,91.62,31.48,121.6,68.32,45.24
2012-08-20,142.19,40.45,42.91,91.62,31.58,121.85,68.42,45.14
2012-08-21,141.76,40.39,43.06,91.62,31.88,122.39,68.15,45.48
2012-08-22,141.82,40.41,43.02,91.62,32.22,124.41,68.43,45.44
2012-08-23,140.66,40.04,42.72,91.62,32.5,124.93,67.87,45.09
2012-08-24,141.51,40.05,42.64,91.62,32.52,124.81,68.29,45.02
2012-08-27,141.54,39.64,42.63,91.62,32.38,125.54,68.4,45.18
2012-08-28,141.4,39.56,42.55,91.62,32.46,125.84,68.4,45.14
2012-08-29,141.51,39.37,42.44,91.62,32.26,125.29,68.4,44.95
2012-08-30,140.49,38.91,41.82,91.62,32.24,125.94,67.71,44.45
2012-08-31,141.16,39.28,42.27,91.62,32.96,127.72,68.16,44.98
2012-09-04,141.03,39.06,42.07,91.62,33.02,127.32,68.09,44.85
2012-09-05,140.91,38.86,41.95,91.64,33.0,126.72,68.02,44.88
2012-09-06,143.77,39.72,43.03,91.64,33.12,124.61,69.53,46.24
2012-09-07,144.33,40.64,43.64,91.62,33.82,124.03,69.43,46.89
2012-09-10,143.51,40.12,43.27,91.62,33.6,124.33,68.54,46.41
2012-09-11,143.91,40.6,43.74,91.62,33.72,123.55,68.43,47.09
2012-09-12,144.39,40.78,43.95,91.62,33.74,122.01,68.63,47.25
2012-09-13,146.59,41.88,44.76,91.62,34.42,121.53,69.56,48.04
2012-09-14,147.24,42.37,45.24,91.62,34.5,118.3,70.18,48.54
2012-09-17,146.74,41.91,44.93,91.62,34.22,119.72,70.21,48.27
2012-09-18,146.62,41.93,44.79,91.62,34.5,120.32,70.27,48.0
2012-09-19,146.7,41.93,44.96,91.62,34.46,121.11,70.4,48.19
2012-09-20,146.71,41.68,44.53,91.62,34.44,121.41,70.33,47.82
2012-09-21,145.87,41.78,44.68,91.62,34.54,121.55,70.15,48.01
2012-09-24,145.65,41.74,43.75,91.62,34.34,122.5,69.74,46.72
2012-09-25,144.1,41.12,43.36,91.62,34.28,123.71,68.76,46.3
2012-09-26,143.29,40.93,43.02,91.62,34.08,125.04,68.2,45.64
2012-09-27,144.64,41.58,43.61,91.64,34.6,124.15,69.14,46.26
2012-09-28,143.97,41.33,42.96,91.62,34.54,124.22,68.57,45.26
2012-10-01,144.35,41.74,43.31,91.62,34.58,124.42,68.47,45.77
2012-10-02,144.5,41.8,43.42,91.64,34.58,124.25,68.67,46.08
2012-10-03,145.09,41.52,43.24,91.62,34.62,124.29,69.11,45.85
2012-10-04,146.13,41.95,43.77,91.62,34.88,122.74,69.35,46.51
2012-10-05,146.14,41.95,43.74,91.62,34.68,121.15,68.98,46.61
2012-10-08,145.64,41.58,43.41,91.62,34.56,122.17,68.35,46.25
2012-10-09,144.2,41.27,42.86,91.62,34.34,121.95,67.26,45.43
2012-10-10,143.28,41.02,42.74,91.64,34.3,122.81,66.92,45.42
2012-10-11,143.36,41.4,43.07,91.64,34.42,123.66,66.71,45.79
2012-10-12,142.89,41.27,42.95,91.62,34.16,123.97,66.68,45.75
2012-10-15,144.08,41.51,43.41,91.64,33.82,123.69,67.17,46.24
2012-10-16,145.54,41.94,44.02,91.62,34.04,121.98,68.12,47.08
2012-10-17,146.2,42.27,44.36,91.64,34.04,120.85,68.08,47.51
2012-10-18,145.82,42.15,44.26,91.62,33.9,120.11,67.29,47.2
2012-10-19,143.39,41.5,43.59,91.62,33.54,121.74,65.68,46.59
2012-10-22,143.41,41.9,43.94,91.62,33.64,120.96,66.02,46.89
2012-10-23,141.42,41.04,43.09,91.64,33.24,122.69,65.39,45.7
2012-10-24,141.02,41.08,43.09,91.64,33.1,121.48,65.16,45.69
2012-10-25,141.43,41.53,43.41,91.62,33.34,120.86,65.16,45.97
2012-10-26,141.35,41.21,43.27,91.62,33.34,122.64,65.35,46.0
2012-10-31,141.35,41.15,43.29,91.64,33.52,123.36,64.95,46.06
2012-11-01,142.83,41.82,43.77,91.64,33.36,122.35,65.87,46.56
2012-11-02,141.56,41.6,43.37,91.64,32.66,122.26,65.17,46.07
2012-11-05,141.85,41.8,43.4,91.62,32.78,122.95,65.6,45.89
2012-11-06,142.96,42.13,43.74,91.62,33.4,121.79,65.72,46.4
2012-11-07,139.72,41.44,43.08,91.64,33.42,124.0,64.17,45.6
2012-11-08,138.04,40.92,42.63,91.64,33.74,125.84,63.16,45.11
2012-11-09,138.16,41.0,42.67,91.64,33.68,125.98,63.43,45.04
2012-11-12,138.27,41.15,42.7,91.64,33.64,126.19,63.42,45.13
2012-11-13,137.79,40.78,42.37,91.64,33.58,126.61,62.98,44.9
2012-11-14,135.93,40.15,41.95,91.64,33.58,126.73,62.24,44.5
2012-11-15,135.7,40.29,42.03,91.64,33.34,126.48,62.03,44.48
2012-11-16,136.37,40.41,42.07,91.64,33.3,126.37,62.3,44.2
2012-11-19,139.13,41.12,42.86,91.64,33.7,125.66,63.78,45.31
2012-11-20,139.19,41.04,42.9,91.62,33.64,124.4,63.8,45.47
2012-11-21,139.45,40.96,42.93,91.62,33.66,124.33,63.93,45.6
2012-11-23,141.35,41.63,43.85,91.62,34.06,124.21,64.9,46.74
2012-11-26,141.05,41.63,43.7,91.62,34.02,124.8,65.18,46.56
2012-11-27,140.33,41.28,43.42,91.62,33.9,125.29,64.96,46.3
2012-11-28,141.46,41.51,43.74,91.62,33.46,125.11,65.52,46.73
2012-11-29,142.12,41.81,44.05,91.62,33.58,125.13,65.91,47.18
2012-11-30,142.15,41.79,44.07,91.62,33.36,124.79,65.8,47.2
2012-12-03,141.45,41.77,44.12,91.62,33.38,124.66,65.67,47.38
2012-12-04,141.25,41.89,44.22,91.62,33.04,125.38,65.63,47.62
2012-12-05,141.5,42.34,44.5,91.62,32.98,125.32,64.9,47.73
2012-12-06,141.98,42.66,44.55,91.62,33.04,125.59,65.32,47.7
2012-12-07,142.41,42.79,44.65,91.62,33.18,124.43,64.93,47.52
2012-12-10,142.47,43.03,44.67,91.62,33.3,124.98,65.12,47.65
2012-12-11,143.44,43.25,44.91,91.62,33.28,124.03,65.97,47.99
2012-12-12,143.51,43.38,45.19,91.62,33.3,122.59,65.83,48.19
2012-12-13,142.63,43.19,44.96,91.62,33.0,122.68,65.31,48.03
2012-12-14,142.1,43.38,45.19,91.62,32.96,123.6,64.69,48.32
2012-12-17,143.77,43.49,45.42,91.62,33.04,121.75,65.55,48.49
2012-12-18,145.37,43.53,45.75,91.64,32.56,120.51,66.55,48.99
2012-12-19,144.29,43.51,45.87,91.62,32.46,120.91,66.26,49.06
2012-12-20,145.12,43.77,45.58,91.62,32.1,120.93,66.26,48.88
2012-12-21,142.79,43.27,45.23,91.62,32.18,122.25,65.2,48.44
2012-12-24,142.35,43.18,45.09,91.62,32.26,122.03,65.07,48.31
2012-12-26,141.75,43.31,45.15,91.62,32.3,122.2,64.5,48.36
2012-12-27,141.56,43.54,45.32,91.62,32.4,122.61,64.4,48.54
2012-12-28,140.03,43.7,44.98,91.64,32.26,123.31,63.78,47.9
2012-12-31,142.41,44.35,45.75,91.62,32.56,121.18,65.13,48.84
2013-01-02,146.06,45.22,46.49,91.62,32.8,119.56,67.2,49.43
2013-01-03,145.73,44.9,46.05,91.62,32.38,117.94,66.85,48.85
2013-01-04,146.37,44.99,46.32,91.64,32.22,118.4,66.63,49.26
2013-01-07,145.97,44.65,46.02,91.6,32.04,118.45,66.65,49.06
2013-01-08,145.55,44.25,45.71,91.6,32.24,119.23,66.52,48.9
2013-01-09,145.92,44.44,45.97,91.6,32.26,119.12,66.77,49.05
2013-01-10,147.08,44.83,46.58,91.6,32.54,118.79,67.17,49.84
2013-01-11,147.07,44.47,46.56,91.6,32.34,119.85,67.26,50.05
2013-01-14,146.97,44.66,46.62,91.6,32.44,119.52,66.96,50.01
2013-01-15,147.07,44.47,46.47,91.6,32.64,120.07,66.63,49.83
2013-01-16,147.05,44.43,46.23,91.6,32.68,120.32,66.9,49.6
2013-01-17,148.0,44.68,46.63,91.62,32.82,119.12,67.22,50.13
2013-01-18,148.33,44.78,46.65,91.6,32.78,120.04,67.07,50.02
2013-01-22,149.13,44.71,46.7,91.6,32.9,120.27,67.18,50.13
2013-01-23,149.37,44.47,46.53,91.6,32.78,120.09,67.59,50.15
2013-01-24,149.41,44.31,46.7,91.62,32.44,119.67,66.66,50.44
2013-01-25,150.25,44.16,47.02,91.6,32.28,118.03,67.0,51.12
2013-01-28,150.07,43.85,46.74,91.6,32.18,117.6,67.15,50.92
2013-01-29,150.66,44.34,47.07,91.6,32.34,116.95,67.16,51.21
2013-01-30,150.07,44.13,47.03,91.6,32.58,116.75,67.02,51.19
2013-01-31,149.7,44.22,46.86,91.62,32.4,117.32,66.87,50.93
2013-02-01,151.24,44.51,47.27,91.6,32.44,115.54,67.66,51.46
2013-02-04,149.54,43.92,46.51,91.6,32.54,117.02,66.48,50.05
2013-02-05,151.05,43.97,46.67,91.62,32.56,115.98,67.46,50.46
2013-02-06,151.16,43.92,46.73,91.62,32.64,116.93,67.24,50.25
2013-02-07,150.96,43.53,46.3,91.62,32.52,116.67,67.3,49.69
2013-02-08,151.8,43.85,46.58,91.62,32.44,117.12,67.99,50.07
2013-02-11,151.77,43.83,46.55,91.62,32.1,117.03,68.01,49.78
2013-02-12,152.02,43.95,46.7,91.62,32.12,116.74,67.73,50.27
2013-02-13,152.15,44.17,46.86,91.6,31.96,115.79,67.97,50.52
2013-02-14,152.29,44.15,46.67,91.62,31.8,116.84,67.95,50.1
2013-02-15,152.11,43.99,46.54,91.6,31.3,116.5,67.75,49.95
2013-02-19,153.25,44.08,47.0,91.6,31.2,115.92,68.24,50.56
2013-02-20,151.34,43.69,46.51,91.62,30.42,116.27,67.19,49.87
2013-02-21,150.42,43.09,45.91,91.6,30.66,116.95,66.47,49.11
2013-02-22,151.89,43.28,46.41,91.62,30.72,117.03,67.14,49.84
2013-02-25,149.0,42.7,45.45,91.6,31.0,119.33,66.31,48.26
2013-02-26,150.02,42.94,45.72,91.6,31.4,118.64,66.56,48.73
2013-02-27,151.91,43.41,46.27,91.62,31.06,118.29,67.24,49.46
2013-02-28,151.61,43.21,46.21,91.62,30.74,118.51,67.1,49.2
2013-03-01,152.11,43.31,46.2,91.62,30.64,118.9,67.38,49.07
2013-03-04,152.92,42.9,46.27,91.6,30.62,118.27,67.68,49.36
2013-03-05,154.29,43.42,46.68,91.62,30.64,117.93,68.68,49.94
2013-03-06,154.5,43.63,46.79,91.6,30.8,116.86,68.51,49.84
2013-03-07,154.78,43.75,46.94,91.62,30.68,115.96,68.69,50.23
2013-03-08,155.44,44.13,47.06,91.6,30.68,114.75,68.77,50.2
2013-03-11,156.03,43.89,47.13,91.62,30.74,114.86,68.97,50.37
2013-03-12,155.68,43.39,46.88,91.6,30.96,115.69,68.72,50.22
2013-03-13,155.9,42.98,46.71,91.62,30.88,115.57,68.63,50.05
2013-03-14,156.73,43.16,47.06,91.62,30.9,115.22,68.86,50.78
2013-03-15,155.83,42.77,47.02,91.62,30.96,115.76,68.51,50.73
2013-03-18,154.97,42.29,46.48,91.6,31.2,116.64,68.36,49.99
2013-03-19,154.61,41.99,46.29,91.6,31.36,117.43,68.23,49.77
2013-03-20,155.69,42.23,46.6,91.6,31.24,116.12,68.71,50.18
2013-03-21,154.36,41.8,46.16,91.6,31.38,117.24,67.93,49.52
2013-03-22,155.6,41.96,46.36,91.62,31.24,117.33,68.59,49.8
2013-03-25,154.95,41.92,45.92,91.6,31.2,117.22,68.34,49.0
2013-03-26,156.19,42.52,46.29,91.62,31.1,117.36,68.71,49.24
2013-03-27,156.19,42.68,46.18,91.6,31.2,118.36,68.8,48.68
2013-03-28,156.67,42.77,46.36,91.62,31.04,117.76,68.97,49.13
2013-04-01,156.05,42.31,45.87,91.6,31.1,118.39,68.5,48.85
2013-04-02,156.82,42.33,46.18,91.62,30.64,117.91,69.04,49.48
2013-04-03,155.23,41.83,45.84,91.6,30.3,118.97,68.41,49.19
2013-04-04,155.86,41.71,46.07,91.6,30.2,120.39,68.43,49.16
2013-04-05,155.16,41.61,45.9,91.62,30.7,122.82,67.86,48.86
2013-04-08,156.21,41.68,46.02,91.62,30.56,121.88,68.22,48.96
2013-04-09,156.75,42.09,46.27,91.62,30.8,121.58,68.68,49.19
2013-04-10,158.67,42.49,46.89,91.62,30.28,119.91,70.02,50.02
2013-04-11,159.19,42.53,47.14,91.6,30.36,120.14,69.99,50.3
2013-04-12,158.8,41.88,46.91,91.62,28.94,121.93,69.94,50.15
2013-04-15,155.12,40.86,45.81,91.62,26.38,122.99,68.56,49.0
2013-04-16,157.41,41.7,46.6,91.62,26.7,121.98,69.47,49.79
2013-04-17,155.11,41.04,45.66,91.62,26.68,122.79,68.11,48.33
2013-04-18,154.14,41.04,45.62,91.6,26.98,123.09,67.17,48.34
2013-04-19,155.48,41.64,46.07,91.62,27.22,122.83,68.09,48.68
2013-04-22,156.17,41.84,46.2,91.62,27.7,122.92,68.79,48.92
2013-04-23,157.78,42.04,46.68,91.62,27.52,122.49,69.45,49.79
2013-04-24,157.88,42.29,47.06,91.62,27.82,122.8,69.42,50.29
2013-04-25,158.52,42.67,47.33,91.6,28.46,122.27,69.79,50.43
2013-04-26,158.24,42.24,47.27,91.6,28.32,123.39,69.57,50.58
2013-04-29,159.3,42.68,47.85,91.6,28.58,122.94,70.21,51.34
2013-04-30,159.68,43.29,48.1,91.6,28.7,123.01,70.72,51.36
2013-05-01,158.28,42.82,47.68,91.6,28.36,124.01,70.39,51.03
2013-05-02,159.75,43.16,47.91,91.62,28.52,123.85,71.28,51.29
2013-05-03,161.37,43.52,48.41,91.6,28.56,120.93,72.12,51.92
2013-05-06,161.78,43.58,48.44,91.6,28.56,120.63,72.4,51.86
2013-05-07,162.6,43.89,48.55,91.6,28.2,120.16,72.36,52.02
2013-05-08,163.34,44.23,49.0,91.62,28.62,120.35,72.71,52.69
2013-05-09,162.88,43.91,48.58,91.62,28.3,120.04,72.61,52.12
2013-05-10,163.41,43.57,48.6,91.6,28.08,118.75,73.05,52.33
2013-05-13,163.54,43.17,48.51,91.62,27.82,117.84,73.14,52.05
2013-05-14,165.23,43.37,48.62,91.6,27.7,116.56,73.52,52.21
2013-05-15,166.12,43.38,48.7,91.6,27.08,117.34,73.67,52.36
2013-05-16,165.34,43.23,48.4,91.6,26.96,118.56,73.59,52.13
2013-05-17,166.94,43.42,48.76,91.62,26.34,117.06,74.3,52.51
2013-05-20,166.93,43.53,48.98,91.6,27.14,116.92,74.19,52.67
2013-05-21,167.17,43.44,49.04,91.62,26.7,117.84,74.27,52.82
2013-05-22,165.93,42.96,48.59,91.62,26.52,116.09,73.62,52.33
2013-05-23,165.45,42.64,47.97,91.62,27.06,116.64,73.45,52.05
2013-05-24,165.31,42.27,47.62,91.62,26.9,116.8,73.41,52.0
2013-05-28,166.3,42.5,47.76,91.6,26.84,113.84,73.89,52.3
2013-05-29,165.22,41.96,47.33,91.62,27.08,115.12,73.54,51.95
2013-05-30,165.83,41.96,47.48,91.6,27.46,114.84,73.93,52.38
2013-05-31,163.45,41.2,46.51,91.62,26.92,114.45,73.25,51.37
2013-06-03,164.35,41.81,46.83,91.62,27.42,114.78,73.38,51.88
2013-06-04,163.56,41.3,46.8,91.62,27.16,113.72,73.0,51.63
2013-06-05,161.27,40.56,45.89,91.62,27.24,115.29,72.05,50.89
2013-06-06,162.73,40.9,46.18,91.6,27.46,115.22,72.4,51.31
2013-06-07,164.8,40.69,46.58,91.62,26.8,113.16,73.39,51.68
2013-06-10,164.8,40.14,46.53,91.6,26.94,112.62,73.42,51.66
2013-06-11,163.1,39.38,45.85,91.62,26.8,113.96,72.69,51.11
2013-06-12,161.75,39.11,45.75,91.6,26.98,112.33,71.85,51.1
2013-06-13,164.21,39.94,46.45,91.62,26.9,114.09,72.76,51.7
2013-06-14,163.18,39.31,45.89,91.6,27.02,113.82,72.28,51.27
2013-06-17,164.44,39.67,46.52,91.6,26.9,113.22,72.98,51.82
2013-06-18,165.74,39.84,46.75,91.6,26.58,113.28,73.58,52.07
2013-06-19,163.45,38.61,45.85,91.6,26.26,112.11,72.76,50.98
2013-06-20,159.4,36.88,44.15,91.6,24.86,110.27,71.03,49.37
2013-06-21,159.07,37.41,44.36,91.62,25.16,108.4,70.43,48.94
2013-06-24,157.06,36.65,42.93,91.62,24.9,108.85,69.73,47.25
2013-06-25,158.57,37.43,43.51,91.62,24.82,107.88,70.24,47.77
2013-06-26,160.14,38.02,43.76,91.62,23.78,108.58,70.87,48.11
2013-06-27,161.08,38.28,44.3,91.6,23.3,109.69,71.17,48.45
2013-06-28,160.42,38.5,44.22,91.6,23.98,110.44,71.27,48.13
2013-07-01,161.36,38.62,44.69,91.62,24.34,110.41,71.71,48.72
2013-07-02,161.21,37.93,44.35,91.6,24.12,110.34,71.74,48.22
2013-07-03,161.28,37.58,44.27,91.62,24.28,110.01,72.03,48.27
2013-07-05,163.02,37.34,44.41,91.62,23.74,106.26,72.58,48.39
2013-07-08,163.95,37.39,44.56,91.58,24.04,107.29,72.65,48.95
2013-07-09,165.13,37.88,44.87,91.58,24.24,107.4,73.09,49.05
2013-07-10,165.19,37.52,44.94,91.58,24.32,106.56,73.51,49.39
2013-07-11,167.44,39.36,46.25,91.58,24.98,107.81,74.97,50.71
2013-07-12,167.51,38.94,45.96,91.58,24.94,107.72,75.3,50.25
2013-07-15,168.15,39.34,46.29,91.58,24.94,108.29,75.47,50.55
2013-07-16,167.52,39.5,46.26,91.58,25.1,108.66,75.37,50.58
2013-07-17,167.95,39.86,46.43,91.58,24.78,108.86,75.56,50.63
2013-07-18,168.87,39.39,46.62,91.6,24.92,107.5,75.37,51.05
2013-07-19,169.17,39.28,46.59,91.6,25.14,109.2,74.59,51.23
2013-07-22,169.5,39.67,46.89,91.6,25.92,109.36,74.81,51.48
2013-07-23,169.14,40.1,47.08,91.6,26.1,108.9,74.26,51.56
2013-07-24,168.52,39.69,46.88,91.62,25.64,107.52,74.5,51.69
2013-07-25,168.93,39.92,47.01,91.58,25.88,107.48,74.97,52.01
2013-07-26,169.11,39.83,46.77,91.58,25.9,108.14,75.37,51.82
2013-07-29,168.59,39.33,46.34,91.6,25.84,107.35,75.23,51.64
2013-07-30,168.59,39.24,46.25,91.58,25.78,107.31,75.63,51.48
2013-07-31,168.71,39.01,46.3,91.6,25.72,107.7,75.77,51.8
2013-08-01,170.66,39.72,46.9,91.58,25.46,105.36,76.54,52.31
2013-08-02,170.95,39.71,47.13,91.6,25.4,106.52,76.97,52.56
2013-08-05,170.7,39.46,46.98,91.6,25.28,105.7,77.02,52.48
2013-08-06,169.73,38.96,46.83,91.6,24.92,106.01,76.56,52.32
2013-08-07,169.18,38.54,46.54,91.58,24.94,106.8,76.42,52.4
2013-08-08,169.8,39.28,47.07,91.58,25.5,107.09,76.8,52.96
2013-08-09,169.31,39.36,47.15,91.6,25.5,107.26,76.49,53.09
2013-08-12,169.11,39.73,47.12,91.6,25.98,106.53,76.67,52.82
2013-08-13,169.61,39.97,47.46,91.6,25.68,104.99,77.1,53.15
2013-08-14,168.74,40.1,47.47,91.6,25.94,105.15,76.81,53.22
2013-08-15,166.38,39.64,47.11,91.6,26.48,103.73,75.51,52.95
2013-08-16,165.83,39.3,47.14,91.6,26.66,103.37,75.48,53.09
2013-08-19,164.77,38.56,46.69,91.58,26.56,102.47,75.35,52.62
2013-08-20,165.58,38.49,46.61,91.6,26.62,103.26,75.68,52.78
2013-08-21,164.56,37.59,45.99,91.6,26.54,102.13,75.42,52.24
2013-08-22,166.06,38.2,46.47,91.58,26.72,103.17,76.16,52.9
2013-08-23,166.62,38.65,46.84,91.6,27.12,104.29,76.67,53.17
2013-08-26,166.0,38.23,46.54,91.58,27.24,104.81,76.71,52.91
2013-08-27,163.33,37.35,45.72,91.58,27.5,106.13,75.14,51.78
2013-08-28,163.91,37.43,45.67,91.58,27.5,105.27,75.43,51.72
2013-08-29,164.17,37.73,45.7,91.6,27.34,106.11,75.96,51.57
2013-08-30,163.65,38.02,45.38,91.6,27.06,105.99,75.47,51.04
2013-09-03,164.39,38.26,46.1,91.6,27.42,104.22,75.9,51.78
2013-09-04,165.75,38.94,46.49,91.6,27.06,103.99,76.71,52.07
2013-09-05,165.96,39.4,46.61,91.6,26.6,102.54,76.84,52.04
2013-09-06,166.04,39.98,46.86,91.6,26.98,103.05,76.93,52.38
2013-09-09,167.63,41.03,47.68,91.56,26.92,103.1,77.83,52.91
2013-09-10,168.87,41.34,48.12,91.58,26.48,102.38,78.21,53.57
2013-09-11,169.4,41.37,48.3,91.58,26.48,103.29,78.06,53.95
2013-09-12,168.95,40.89,47.99,91.58,25.7,103.15,78.01,53.71
2013-09-13,169.33,41.16,48.21,91.6,25.7,103.55,78.06,53.96
2013-09-16,170.31,41.62,48.57,91.58,25.44,102.86,77.85,54.36
2013-09-17,171.07,41.53,48.67,91.58,25.44,103.71,78.37,54.39
2013-09-18,173.05,43.27,50.1,91.6,26.56,104.99,79.31,55.76
2013-09-19,172.76,43.04,49.67,91.6,26.48,104.37,79.5,55.49
2013-09-20,170.72,42.08,49.24,91.58,25.72,104.92,78.99,55.13
2013-09-23,169.93,42.23,49.04,91.58,25.64,105.69,78.83,54.85
2013-09-24,169.53,41.87,48.92,91.58,25.68,106.83,78.83,54.7
2013-09-25,169.04,41.55,48.92,91.58,25.9,107.05,78.56,54.85
2013-09-26,169.69,41.72,49.12,91.58,25.68,106.3,79.17,54.83
2013-09-27,168.91,41.23,48.91,91.58,25.92,106.56,79.07,54.82
2013-09-30,168.01,40.76,48.6,91.58,25.78,106.4,78.88,54.5
2013-10-01,169.34,41.57,48.91,91.6,25.04,105.8,79.68,54.86
2013-10-02,169.18,41.73,48.88,91.6,25.54,105.96,79.65,54.87
2013-10-03,167.62,41.57,48.66,91.6,25.56,105.79,78.72,54.58
2013-10-04,168.89,42.11,48.82,91.6,25.44,105.71,79.4,54.55
2013-10-07,167.43,41.75,48.42,91.6,25.68,106.14,78.74,54.29
2013-10-08,165.48,41.35,48.04,91.6,25.62,106.17,77.22,53.72
2013-10-09,165.6,41.66,48.24,91.58,25.34,105.32,76.98,53.55
2013-10-10,169.17,42.64,49.15,91.56,24.98,105.49,78.61,54.68
2013-10-11,170.26,42.83,49.42,91.54,24.64,105.46,79.23,54.99
2013-10-14,170.94,43.08,49.54,91.54,24.7,104.61,79.79,55.12
2013-10-15,169.7,42.66,49.25,91.54,24.9,104.54,79.48,54.92
2013-10-16,172.07,43.0,49.67,91.56,24.86,105.85,80.38,55.3
2013-10-17,173.22,43.27,50.23,91.56,25.62,106.81,80.84,56.22
2013-10-18,174.39,43.31,50.53,91.58,25.52,107.04,82.15,56.57
2013-10-21,174.4,43.24,50.55,91.58,25.54,106.7,82.33,56.72
2013-10-22,175.41,43.66,51.0,91.58,26.0,107.89,82.45,57.35
2013-10-23,174.57,42.64,50.42,91.58,25.9,108.31,81.95,57.09
2013-10-24,175.15,42.55,50.61,91.56,26.14,107.89,82.31,57.46
2013-10-25,175.95,42.75,50.57,91.58,26.24,108.29,82.9,57.47
2013-10-28,176.23,43.0,50.56,91.58,26.26,107.92,82.92,57.2
2013-10-29,177.17,43.14,50.69,91.56,26.12,108.06,83.06,57.3
2013-10-30,176.29,42.9,50.52,91.56,26.08,107.41,82.98,57.08
2013-10-31,175.79,42.46,50.22,91.56,25.7,107.64,82.79,56.78
2013-11-01,176.21,42.48,50.02,91.56,25.54,106.19,82.81,56.42
2013-11-04,176.83,42.74,50.24,91.56,25.5,106.29,82.93,56.76
2013-11-05,176.27,41.88,49.77,91.56,25.46,105.02,83.02,56.24
2013-11-06,177.17,42.01,50.15,91.58,25.58,105.07,83.0,56.78
2013-11-07,174.93,41.25,49.38,91.56,25.36,105.96,81.44,55.88
2013-11-08,177.29,41.16,49.59,91.56,24.98,103.41,82.54,56.18
2013-11-11,177.32,40.95,49.54,91.58,24.9,103.02,82.41,56.35
2013-11-12,176.96,40.73,49.38,91.58,24.62,103.5,82.54,56.02
2013-11-13,178.38,40.8,49.55,91.58,24.72,103.88,83.54,56.26
2013-11-14,179.27,41.46,49.88,91.56,25.0,104.52,83.8,56.41
2013-11-15,180.05,42.25,50.34,91.56,24.98,104.73,83.96,56.71
2013-11-18,179.42,42.63,50.43,91.56,24.72,105.36,83.14,56.79
2013-11-19,179.03,42.37,50.26,91.56,24.72,104.56,82.9,56.67
2013-11-20,178.47,41.79,49.94,91.56,24.14,102.78,82.7,56.15
2013-11-21,179.91,41.75,50.14,91.58,24.12,102.95,83.54,56.64
2013-11-22,180.81,42.05,50.29,91.56,24.12,103.91,83.99,56.95
2013-11-25,180.63,41.51,50.03,91.56,24.24,104.21,84.19,56.84
