ISIN,Name,Sector,Asset Class,Weight,Country,Currency
,IPG PHOTONICS CORP,Information Technology,Equity,0.0003,United States,USD
,ADMA BIOLOGICS INC,Health Care,Equity,0.0003,United States,USD
,SIMMONS FIRST NATIONAL CORP CLASS,Financials,Equity,0.0003,United States,USD
,KONINKLIJKE HEIJMANS DUTCH CERTIFI,Industrials,Equity,0.0003,Netherlands,EUR
,DOXIMITY INC CLASS A,Health Care,Equity,0.0003,United States,USD
,AMERICAN EAGLE OUTFITTERS INC,Consumer Discretionary,Equity,0.0003,United States,USD
,CANON MARKETING JAPAN INC,Information Technology,Equity,0.0003,Japan,JPY
,PROTECTOR FORSIKRING,Financials,Equity,0.0003,Norway,NOK
,APPLE HOSPITALITY REIT INC,Real Estate,Equity,0.0003,United States,USD
,SOLARIS OILFIELD INFRASTRUCTURE IN,Energy,Equity,0.0003,United States,USD
,ACADIA REALTY TRUST REIT,Real Estate,Equity,0.0003,United States,USD
,BANK OF HAWAII CORP,Financials,Equity,0.0003,United States,USD
,SG HOLDINGS LTD,Industrials,Equity,0.0003,Japan,JPY
,MGE ENERGY INC,Utilities,Equity,0.0003,United States,USD
,HAWAIIAN ELECTRIC INDUSTRIES INC,Utilities,Equity,0.0003,United States,USD
,QINETIQ GROUP PLC,Industrials,Equity,0.0003,United Kingdom,GBP
,QUALYS INC,Information Technology,Equity,0.0003,United States,USD
,STEVEN MADDEN LTD,Consumer Discretionary,Equity,0.0003,United States,USD
,PENTA-OCEAN CONSTRUCTION LTD,Industrials,Equity,0.0003,Japan,JPY
,RUBIS,Utilities,Equity,0.0003,France,EUR
,ACUSHNET HOLDINGS CORP,Consumer Discretionary,Equity,0.0003,United States,USD
,KINAXIS INC,Information Technology,Equity,0.0003,Canada,CAD
,CES ENERGY SOLUTIONS CORP,Energy,Equity,0.0003,Canada,CAD
,JUROKU FINANCIAL GROUP INC,Financials,Equity,0.0003,Japan,JPY
,ZEALAND PHARMA,Health Care,Equity,0.0003,Denmark,DKK
,DENALI THERAPEUTICS INC,Health Care,Equity,0.0003,United States,USD
,VISCOFAN SA,Consumer Staples,Equity,0.0003,Spain,EUR
,KOITO MANUFACTURING LTD,Consumer Discretionary,Equity,0.0003,Japan,JPY
,ULVAC INC,Information Technology,Equity,0.0003,Japan,JPY
,WAFD INC,Financials,Equity,0.0003,United States,USD
,MADISON SQUARE GARDEN ENTERTAINMEN,Communication Services,Equity,0.0003,United States,USD
,BECHTLE AG,Information Technology,Equity,0.0003,Germany,EUR
,MITSUI FUDOSAN LOGISTICS PARK REIT,Real Estate,Equity,0.0003,Japan,JPY
,KENON HOLDINGS LTD,Utilities,Equity,0.0003,Israel,ILS
,EAGERS AUTOMOTIVE LTD,Consumer Discretionary,Equity,0.0003,Australia,AUD
,DIANTHUS THERAPEUTICS INC,Health Care,Equity,0.0003,United States,USD
,AMPRIUS TECHNOLOGIES INC,Industrials,Equity,0.0003,United States,USD
,MITIE GROUP PLC,Industrials,Equity,0.0003,United Kingdom,GBP
,OLIN CORP,Materials,Equity,0.0003,United States,USD
,KEMIRA,Materials,Equity,0.0003,Finland,EUR
,BOISE CASCADE,Industrials,Equity,0.0003,United States,USD
,ENDEAVOUR SILVER CORP,Materials,Equity,0.0003,Canada,CAD
,UNITE GROUP PLC,Real Estate,Equity,0.0003,United Kingdom,GBP
,PREMIUM BRANDS HOLDINGS CORP,Consumer Staples,Equity,0.0003,Canada,CAD
,ACM RESEARCH CLASS A INC,Information Technology,Equity,0.0003,United States,USD
,HIKMA PHARMACEUTICALS PLC,Health Care,Equity,0.0003,United Kingdom,GBP
,MAPLETREE LOGISTICS TRUST UNITS,Real Estate,Equity,0.0003,Singapore,SGD
,BAM GROEP KONINKLIJKE NV,Industrials,Equity,0.0003,Netherlands,EUR
,WIHLBORGS FASTIGHETER,Real Estate,Equity,0.0003,Sweden,SEK
,UPSTART HOLDINGS INC,Financials,Equity,0.0003,United States,USD
,CODAN LTD,Information Technology,Equity,0.0003,Australia,AUD
,MERCURY GENERAL CORP,Financials,Equity,0.0003,United States,USD
,MERCARI INC,Consumer Discretionary,Equity,0.0003,Japan,JPY
,NRW HOLDINGS LTD,Industrials,Equity,0.0003,Australia,AUD
,NIKKON HOLDINGS LTD,Industrials,Equity,0.0003,Japan,JPY
,ROHTO PHARMACEUTICAL LTD,Consumer Staples,Equity,0.0003,Japan,JPY
,SHIFT4 PAYMENTS INC CLASS A,Financials,Equity,0.0003,United States,USD
,BANC OF CALIFORNIA INC,Financials,Equity,0.0003,United States,USD
,ICU MEDICAL INC,Health Care,Equity,0.0003,United States,USD
,ARCUTIS BIOTHERAPEUTICS INC,Health Care,Equity,0.0003,United States,USD
,BROOKDALE SENIOR LIVING INC,Health Care,Equity,0.0003,United States,USD
,MEDIPAL HOLDINGS CORP,Health Care,Equity,0.0003,Japan,JPY
,ARCBEST CORP,Industrials,Equity,0.0003,United States,USD
,HAEMONETICS CORP,Health Care,Equity,0.0003,United States,USD
,CSG SYSTEMS INTERNATIONAL INC,Industrials,Equity,0.0003,United States,USD
,KYUSHU FINANCIAL GROUP INC,Financials,Equity,0.0003,Japan,JPY
,KEISEI ELECTRIC RAILWAY LTD,Industrials,Equity,0.0003,Japan,JPY
,CHALLENGER LTD,Financials,Equity,0.0003,Australia,AUD
,K+S N AG,Materials,Equity,0.0003,Germany,EUR
,FIRST FINANCIAL BANCORP,Financials,Equity,0.0003,United States,USD
,CATALYST PHARMACEUTICALS INC,Health Care,Equity,0.0003,United States,USD
,COCA-COLA BOTTLERS JAPAN HOLDINGS,Consumer Staples,Equity,0.0003,Japan,JPY
,NICOLET BANKSHARES INC,Financials,Equity,0.0003,United States,USD
,UNITED NATURAL FOODS INC,Consumer Staples,Equity,0.0003,United States,USD
,COMPUTACENTER PLC,Information Technology,Equity,0.0003,United Kingdom,GBP
,AEHR TEST SYSTEMS,Information Technology,Equity,0.0003,United States,USD
,BEAM THERAPEUTICS INC,Health Care,Equity,0.0003,United States,USD
,GRAPHIC PACKAGING HOLDING,Materials,Equity,0.0003,United States,USD
,ADVANCE RESIDENCE INVESTMENT REIT,Real Estate,Equity,0.0003,Japan,JPY
,ROBERT HALF,Industrials,Equity,0.0003,United States,USD
,STELLA JONES INC,Materials,Equity,0.0003,Canada,CAD
,TOPAZ ENERGY CORP,Energy,Equity,0.0003,Canada,CAD
,ENERFLEX LTD,Energy,Equity,0.0003,Canada,CAD
,SWCC CORP,Industrials,Equity,0.0003,Japan,JPY
,THULE GROUP,Consumer Discretionary,Equity,0.0003,Sweden,SEK
,KOBE BUSSAN LTD,Consumer Staples,Equity,0.0003,Japan,JPY
,SCOTTS MIRACLE GRO,Materials,Equity,0.0003,United States,USD
,ILUKA RESOURCES LTD,Materials,Equity,0.0003,Australia,AUD
,ST JOE,Real Estate,Equity,0.0003,United States,USD
,PERPETUA RESOURCES CORP,Materials,Equity,0.0003,United States,USD
,SHIGA BANK LTD,Financials,Equity,0.0003,Japan,JPY
,FIRST INTERSTATE BANCSYSTEM INC,Financials,Equity,0.0003,United States,USD
,BUCHER INDUSTRIES AG,Industrials,Equity,0.0003,Switzerland,CHF
,LINEAGE INC,Real Estate,Equity,0.0003,United States,USD
,IAC INC,Communication Services,Equity,0.0003,United States,USD
,JTC PLC,Financials,Equity,0.0003,United Kingdom,GBP
,TAIYO HOLDINGS LTD,Materials,Equity,0.0003,Japan,JPY
,GEO GROUP INC,Industrials,Equity,0.0003,United States,USD
,JAPAN HOTEL INVESTMENT REIT CORP,Real Estate,Equity,0.0003,Japan,JPY
,LIQUIDIA CORP,Health Care,Equity,0.0003,United States,USD
,WAYSTAR HOLDING CORP,Health Care,Equity,0.0003,United States,USD
,NEWMARK GROUP INC CLASS A,Real Estate,Equity,0.0003,United States,USD
,CELCUITY INC,Health Care,Equity,0.0003,United States,USD
,KNOWLES CORP,Information Technology,Equity,0.0003,United States,USD
,HARLEY DAVIDSON INC,Consumer Discretionary,Equity,0.0003,United States,USD
,MCGRATH RENT,Industrials,Equity,0.0003,United States,USD
,HIGHWOODS PROPERTIES REIT INC,Real Estate,Equity,0.0003,United States,USD
,CURBLINE PROPERTIES,Real Estate,Equity,0.0003,United States,USD
,VALEO,Consumer Discretionary,Equity,0.0003,France,EUR
,OSB GROUP PLC,Financials,Equity,0.0003,United Kingdom,GBP
,PRESTIGE CONSUMER HEALTHCARE INC,Health Care,Equity,0.0003,United States,USD
,YAMAGUCHI FINANCIAL GROUP INC,Financials,Equity,0.0003,Japan,JPY
,UNIQA INSURANCE GROUP AG,Financials,Equity,0.0003,Austria,EUR
,DKSH HOLDING AG,Industrials,Equity,0.0003,Switzerland,CHF
,SANKYU INC,Industrials,Equity,0.0003,Japan,JPY
,ARCHION CORP,Industrials,Equity,0.0003,Japan,JPY
,HOCHSCHILD MINING PLC,Materials,Equity,0.0003,United Kingdom,GBP
,SUNRUN INC,Industrials,Equity,0.0003,United States,USD
,LIONSGATE STUDIOS CORP,Communication Services,Equity,0.0003,United States,USD
,ICHOR HOLDINGS LTD,Information Technology,Equity,0.0003,United States,USD
,CHEESECAKE FACTORY INC,Consumer Discretionary,Equity,0.0003,United States,USD
,CALIFORNIA WATER SERVICE GROUP,Utilities,Equity,0.0003,United States,USD
,ERO COPPER CORP,Materials,Equity,0.0003,Canada,CAD
,INFRONEER HOLDINGS INC,Industrials,Equity,0.0003,Japan,JPY
,SUMITOMO RUBBER INDUSTRIES LTD,Consumer Discretionary,Equity,0.0003,Japan,JPY
,ASHLAND INC,Materials,Equity,0.0003,United States,USD
,RELAY THERAPEUTICS INC,Health Care,Equity,0.0003,United States,USD
,HUNTSMAN CORP,Materials,Equity,0.0003,United States,USD
,INVINCIBLE INVESTMENT REIT CORP,Real Estate,Equity,0.0003,Japan,JPY
,WORKIVA INC CLASS A,Information Technology,Equity,0.0003,United States,USD
,FOUR CORNERS PROPERTY INC TRUST,Real Estate,Equity,0.0003,United States,USD
,CLEARWAY ENERGY INC CLASS C,Utilities,Equity,0.0003,United States,USD
,LIXIL CORP,Industrials,Equity,0.0003,Japan,JPY
,NEXI,Financials,Equity,0.0003,Italy,EUR
,TELIX PHARMACEUTICALS LTD,Health Care,Equity,0.0003,Australia,AUD
,RORZE CORP,Information Technology,Equity,0.0003,Japan,JPY
,UNITED INTERNET AG,Communication Services,Equity,0.0003,Germany,EUR
,NATIONAL HEALTHCARE CORP,Health Care,Equity,0.0003,United States,USD
,NSK LTD,Industrials,Equity,0.0003,Japan,JPY
,FIRST MERCHANTS CORP,Financials,Equity,0.0003,United States,USD
,NGEX MINERALS LTD,Materials,Equity,0.0003,Canada,CAD
,REPLY,Information Technology,Equity,0.0003,Italy,EUR
,MAXLINEAR INC,Information Technology,Equity,0.0003,United States,USD
,VONTOBEL HOLDING AG,Financials,Equity,0.0003,Switzerland,CHF
,KONINKLIJKE VOPAK NV,Energy,Equity,0.0003,Netherlands,EUR
,SKEENA RESOURCES LTD,Materials,Equity,0.0003,Canada,CAD
,SIGNIFY NV,Industrials,Equity,0.0003,Netherlands,EUR
,VISTEON CORP,Consumer Discretionary,Equity,0.0003,United States,USD
,AYA GOLD & SILVER INC,Materials,Equity,0.0003,Canada,CAD
,CHUGIN FINANCIAL GROUP INC,Financials,Equity,0.0003,Japan,JPY
,MARZETTI,Consumer Staples,Equity,0.0003,United States,USD
,BEACON FINANCIAL CORP,Financials,Equity,0.0003,United States,USD
,WEST AFRICAN RESOURCES LTD,Materials,Equity,0.0003,Australia,AUD
,MOELIS CLASS A,Financials,Equity,0.0003,United States,USD
,CAPRI HOLDINGS LTD,Consumer Discretionary,Equity,0.0003,United States,USD
,TOYODA GOSEI LTD,Consumer Discretionary,Equity,0.0003,Japan,JPY
,NETCOMPANY GROUP,Information Technology,Equity,0.0003,Denmark,DKK
,GMO PAYMENT GATEWAY INC,Financials,Equity,0.0003,Japan,JPY
,KEPPEL INFRA UNIT TRUST,Materials,Equity,0.0003,Singapore,SGD
,YAMAHA CORP,Consumer Discretionary,Equity,0.0003,Japan,JPY
,TAIHEIYO CEMENT CORP,Materials,Equity,0.0003,Japan,JPY
,NORTHERN OIL AND GAS INC,Energy,Equity,0.0003,United States,USD
,VERACYTE INC,Health Care,Equity,0.0003,United States,USD
,VARONIS SYSTEMS INC,Information Technology,Equity,0.0003,United States,USD
,STRAUSS GROUP LTD,Consumer Staples,Equity,0.0003,Israel,ILS
,PARAGON GROUP OF COMPANIES,Financials,Equity,0.0003,United Kingdom,GBP
,EXTREME NETWORKS INC,Information Technology,Equity,0.0003,United States,USD
,TAKASAGO THERMAL ENGINEERING LTD,Industrials,Equity,0.0002,Japan,JPY
,ALSOK LTD,Industrials,Equity,0.0002,Japan,JPY
,HELIOS TECHNOLOGIES INC,Industrials,Equity,0.0002,United States,USD
,ARCADIS NV,Industrials,Equity,0.0002,Netherlands,EUR
,GRANITE REAL ESTATE INVESTMENT STA,Real Estate,Equity,0.0002,Canada,CAD
,BANCFIRST CORP,Financials,Equity,0.0002,United States,USD
,SFS GROUP AG,Industrials,Equity,0.0002,Switzerland,CHF
,HAFNIA LTD,Energy,Equity,0.0002,Singapore,NOK
,PERSOL HOLDINGS LTD,Industrials,Equity,0.0002,Japan,JPY
,INVENTRUST PROPERTIES CORP,Real Estate,Equity,0.0002,United States,USD
,IDEAYA BIOSCIENCES INC,Health Care,Equity,0.0002,United States,USD
,ALPHA METALLURGICAL RESOURCE INC,Materials,Equity,0.0002,United States,USD
,SUPERNUS PHARMACEUTICALS INC,Health Care,Equity,0.0002,United States,USD
,HUB GROUP INC CLASS A,Industrials,Equity,0.0002,United States,USD
,KAISER ALUMINIUM CORP,Materials,Equity,0.0002,United States,USD
,KLAVIYO INC SERIES A,Information Technology,Equity,0.0002,United States,USD
,GREEN BRICK PARTNERS INC,Consumer Discretionary,Equity,0.0002,United States,USD
,FATTAL HOLDINGS LTD,Consumer Discretionary,Equity,0.0002,Israel,ILS
,AMBARELLA INC,Information Technology,Equity,0.0002,United States,USD
,DIGI INTERNATIONAL INC,Information Technology,Equity,0.0002,United States,USD
,SOPRA STERIA GROUP,Information Technology,Equity,0.0002,France,EUR
,KEPPEL REIT UNITS,Real Estate,Equity,0.0002,Singapore,SGD
,KARDEX HOLDING AG,Industrials,Equity,0.0002,Switzerland,CHF
,ACADIA HEALTHCARE COMPANY INC,Health Care,Equity,0.0002,United States,USD
,LINAMAR CORP,Consumer Discretionary,Equity,0.0002,Canada,CAD
,ABM INDUSTRIES INC,Industrials,Equity,0.0002,United States,USD
,YAMATO HOLDINGS LTD,Industrials,Equity,0.0002,Japan,JPY
,SHIKUN AND BINUI LTD,Industrials,Equity,0.0002,Israel,ILS
,MEDICAL PROPERTIES TRUST REIT INC,Real Estate,Equity,0.0002,United States,USD
,VOLUTION GROUP PLCINARY,Industrials,Equity,0.0002,United Kingdom,GBP
,VERRA MOBILITY CORP CLASS A,Industrials,Equity,0.0002,United States,USD
,IWATANI CORP,Energy,Equity,0.0002,Japan,JPY
,SOLENO THERAPEUTICS INC,Health Care,Equity,0.0002,United States,USD
,AMOT INVESTMENTS LTD,Real Estate,Equity,0.0002,Israel,ILS
,NISSHIN SEIFUN GROUP INC,Consumer Staples,Equity,0.0002,Japan,JPY
,PARK HOTELS RESORTS INC,Real Estate,Equity,0.0002,United States,USD
,CLARIANT AG,Materials,Equity,0.0002,Switzerland,CHF
,VAN LANSCHOT KEMPEN NV,Financials,Equity,0.0002,Netherlands,EUR
,URBAN EDGE PROPERTIES,Real Estate,Equity,0.0002,United States,USD
,FUJI CORP,Industrials,Equity,0.0002,Japan,JPY
,HEXPOL CLASS B,Materials,Equity,0.0002,Sweden,SEK
,VERSIGENT PLC,Consumer Discretionary,Equity,0.0002,United States,USD
,SES SA FDR,Communication Services,Equity,0.0002,France,EUR
,ACERINOX SA,Materials,Equity,0.0002,Spain,EUR
,YAMAZAKI BAKING LTD,Consumer Staples,Equity,0.0002,Japan,JPY
,IMMUNOME INC,Health Care,Equity,0.0002,United States,USD
,FERROTEC CORP,Information Technology,Equity,0.0002,Japan,JPY
,EPLUS,Information Technology,Equity,0.0002,United States,USD
,ORGANO CORP,Industrials,Equity,0.0002,Japan,JPY
,NETSCOUT SYSTEMS INC,Information Technology,Equity,0.0002,United States,USD
,CRANE NXT,Information Technology,Equity,0.0002,United States,USD
,HILL AND SMITH PLC,Materials,Equity,0.0002,United Kingdom,GBP
,AMP LTD,Financials,Equity,0.0002,Australia,AUD
,SIMS LTD,Materials,Equity,0.0002,Australia,AUD
,NIB HOLDINGS LTD,Financials,Equity,0.0002,Australia,AUD
,ACADIA PHARMACEUTICALS INC,Health Care,Equity,0.0002,United States,USD
,CENTRAL GARDEN AND PET CLASS A,Consumer Staples,Equity,0.0002,United States,USD
,HNI CORP,Industrials,Equity,0.0002,United States,USD
,VIRBAC SA,Health Care,Equity,0.0002,France,EUR
,CASH COLLATERAL USD HSBFT,Cash/Derivatives,Cash Collateral and Margins,0.0002,United States,USD
,DEXERIALS CORP,Information Technology,Equity,0.0002,Japan,JPY
,FIRST BUSEY CORP,Financials,Equity,0.0002,United States,USD
,AKER,Industrials,Equity,0.0002,Norway,NOK
,EBOS GROUP LTD,Health Care,Equity,0.0002,New Zealand,NZD
,BENCHMARK ELECTRONICS INC,Information Technology,Equity,0.0002,United States,USD
,HARBOUR ENERGY PLC,Energy,Equity,0.0002,United Kingdom,GBP
,AZELIS GROUP NV,Industrials,Equity,0.0002,Belgium,EUR
,TECNICAS REUNIDAS SA,Energy,Equity,0.0002,Spain,EUR
,MARRIOTT VACATIONS WORLDWIDE CORP,Consumer Discretionary,Equity,0.0002,United States,USD
,SOLVAY SA,Materials,Equity,0.0002,Belgium,EUR
,CITIZEN WATCH LTD,Information Technology,Equity,0.0002,Japan,JPY
,CKD CORP,Industrials,Equity,0.0002,Japan,JPY
,AIR WATER INC,Materials,Equity,0.0002,Japan,JPY
,REGION GROUP STAPLED UNITS LTD,Real Estate,Equity,0.0002,Australia,AUD
,SEKISUI HOUSE REIT INC,Real Estate,Equity,0.0002,Japan,JPY
,KAMIGUMI LTD,Industrials,Equity,0.0002,Japan,JPY
,SPECTRUM BRANDS HOLDINGS INC,Consumer Staples,Equity,0.0002,United States,USD
,KRAFTIA CORP,Industrials,Equity,0.0002,Japan,JPY
,HILLTOP HOLDINGS INC,Financials,Equity,0.0002,United States,USD
,A10 NETWORKS INC,Information Technology,Equity,0.0002,United States,USD
,PER AARSLEFF HOLDING CLASS B,Industrials,Equity,0.0002,Denmark,DKK
,TRINITY INDUSTRIES INC,Industrials,Equity,0.0002,United States,USD
,ARTISAN PARTNERS ASSET MANAGEMENT,Financials,Equity,0.0002,United States,USD
,MORINAGA MILK INDUSTRY LTD,Consumer Staples,Equity,0.0002,Japan,JPY
,WARBY PARKER INC CLASS A,Consumer Discretionary,Equity,0.0002,United States,USD
,CHEFS WAREHOUSE INC,Consumer Staples,Equity,0.0002,United States,USD
,JTEKT CORP,Consumer Discretionary,Equity,0.0002,Japan,JPY
,MERCURY NZ LTD,Utilities,Equity,0.0002,New Zealand,NZD
,NEKTAR THERAPEUTICS,Health Care,Equity,0.0002,United States,USD
,ENTERPRISE FINANCIAL SERVICES CORP,Financials,Equity,0.0002,United States,USD
,SEADRILL LTD,Energy,Equity,0.0002,United States,USD
,BOSTON BEER INC CLASS A,Consumer Staples,Equity,0.0002,United States,USD
,LION CORP,Consumer Staples,Equity,0.0002,Japan,JPY
,XINYI GLASS HOLDINGS LTD,Industrials,Equity,0.0002,Hong Kong,HKD
,TASEKO MINES LTD,Materials,Equity,0.0002,Canada,CAD
,NETWEALTH GROUP LTD,Financials,Equity,0.0002,Australia,AUD
,MACNICA HOLDINGS INC,Information Technology,Equity,0.0002,Japan,JPY
,RESOLUTE MINING LTD,Materials,Equity,0.0002,Australia,AUD
,TODA CORP,Industrials,Equity,0.0002,Japan,JPY
,SEGA SAMMY HOLDINGS INC,Consumer Discretionary,Equity,0.0002,Japan,JPY
,COATS GROUP PLC,Consumer Discretionary,Equity,0.0002,United Kingdom,GBP
,DENTSPLY SIRONA INC,Health Care,Equity,0.0002,United States,USD
,ONESPAWORLD HOLDINGS LTD,Consumer Discretionary,Equity,0.0002,United States,USD
,ALONY-HETZ PROPERTIES AND INVESTME,Real Estate,Equity,0.0002,Israel,ILS
,PINNACLE INVESTMENT MANAGEMENT GRO,Financials,Equity,0.0002,Australia,AUD
,DAISHI HOKUETSU FINANCIAL GROUP IN,Financials,Equity,0.0002,Japan,JPY
,FRASERS CENTREPOINT UNITS TRUST,Real Estate,Equity,0.0002,Singapore,SGD
,HURON CONSULTING GROUP INC,Industrials,Equity,0.0002,United States,USD
,THE VITA COCO COMPANY INC,Consumer Staples,Equity,0.0002,United States,USD
,AJ BELL PLC,Financials,Equity,0.0002,United Kingdom,GBP
,TOYO SEIKAN GROUP HOLDINGS LTD,Materials,Equity,0.0002,Japan,JPY
,CALLAWAY GOLF COMPANY,Consumer Discretionary,Equity,0.0002,United States,USD
,ANDERSONS INC,Consumer Staples,Equity,0.0002,United States,USD
,EXOSENS SA,Industrials,Equity,0.0002,France,EUR
,HEADWATER EXPLORATION INC,Energy,Equity,0.0002,Canada,CAD
,EQB INC,Financials,Equity,0.0002,Canada,CAD
,CORECIVIC REIT INC,Industrials,Equity,0.0002,United States,USD
,WESTERN UNION,Financials,Equity,0.0002,United States,USD
,BANK OF EAST ASIA LTD,Financials,Equity,0.0002,Hong Kong,HKD
,SOLARIA ENERGIA Y MEDIO AMBIENTE S,Utilities,Equity,0.0002,Spain,EUR
,BEL FUSE INC CLASS B,Information Technology,Equity,0.0002,United States,USD
,KALMAR CORPORATION CLASS B,Industrials,Equity,0.0002,Finland,EUR
,SUGI HOLDINGS LTD,Consumer Staples,Equity,0.0002,Japan,JPY
,CUSTOMERS BANCORP INC,Financials,Equity,0.0002,United States,USD
,MICRONICS JAPAN LTD,Information Technology,Equity,0.0002,Japan,JPY
,LEMAITRE VASCULAR INC,Health Care,Equity,0.0002,United States,USD
,THERMON GROUP HOLDINGS INC,Industrials,Equity,0.0002,United States,USD
,CT REIT UNITS TRUST,Real Estate,Equity,0.0002,Canada,CAD
,BLUE BIRD CORP,Industrials,Equity,0.0002,United States,USD
,TKMS AG,Industrials,Equity,0.0002,Germany,EUR
,TRIPLE FLAG PRECIOUS METALS CORP,Materials,Equity,0.0002,Canada,CAD
,HYAKUGO BANK LTD,Financials,Equity,0.0002,Japan,JPY
,SUNOCOCORP UNITS,Energy,Equity,0.0002,United States,USD
,AUMOVIO N,Consumer Discretionary,Equity,0.0002,Germany,EUR
,DYNEX CAPITAL REIT INC,Financials,Equity,0.0002,United States,USD
,RXO INC,Industrials,Equity,0.0002,United States,USD
,REECE LTD,Industrials,Equity,0.0002,Australia,AUD
,FLUIDRA SA,Industrials,Equity,0.0002,Spain,EUR
,RIGAKU HOLDINGS CORP,Information Technology,Equity,0.0002,Japan,JPY
,SUMITOMO BAKELITE LTD,Materials,Equity,0.0002,Japan,JPY
,DUCOMMUN INC,Industrials,Equity,0.0002,United States,USD
,EUR CASH,Cash/Derivatives,Cash,0.0002,European Union,EUR
,SOLAREDGE TECHNOLOGIES INC,Information Technology,Equity,0.0002,United States,USD
,EOS ENERGY ENTERPRISES INC CLASS A,Industrials,Equity,0.0002,United States,USD
,AUB GROUP LTD,Financials,Equity,0.0002,Australia,AUD
,OUTOKUMPU,Materials,Equity,0.0002,Finland,EUR
,SANKYO LTD,Consumer Discretionary,Equity,0.0002,Japan,JPY
,FIRST BANCORP,Financials,Equity,0.0002,United States,USD
,GN STORE NORD,Consumer Discretionary,Equity,0.0002,Denmark,DKK
,SPARK NEW ZEALAND LTD,Communication Services,Equity,0.0002,New Zealand,NZD
,CHARTER HALL LONG WALE REIT STAPLE,Real Estate,Equity,0.0002,Australia,AUD
,B&M EUROPEAN VALUE RETAIL PLC,Consumer Discretionary,Equity,0.0002,United Kingdom,GBP
,10X GENOMICS INC CLASS A,Health Care,Equity,0.0002,United States,USD
,PENN ENTERTAINMENT INC,Consumer Discretionary,Equity,0.0002,United States,USD
,CANAL+ SA,Communication Services,Equity,0.0002,United Kingdom,GBP
,KEIO CORP,Industrials,Equity,0.0002,Japan,JPY
,ZIP CO LTD,Financials,Equity,0.0002,Australia,AUD
,COMFORTDELGRO CORPORATION LTD,Industrials,Equity,0.0002,Singapore,SGD
,BRAVIDA HOLDING,Industrials,Equity,0.0002,Sweden,SEK
,RUSH STREET INTERACTIVE INC CLASS,Consumer Discretionary,Equity,0.0002,United States,USD
,PRIVIA HEALTH GROUP INC,Health Care,Equity,0.0002,United States,USD
